title,source,url,publishedAt
春のストレスで「ビタミンC」激減！？ イチゴ＆春キャベツの栄養逃す“NGな食べ方”とは【管理栄養士が解説】,"{'id': 'f59f6a2f8a2d10349d24200f5b635e61', 'name': 'オトナンサー', 'url': 'https://otonanswer.jp'}",https://otonanswer.jp/post/355784/,2026-04-17T23:00:49Z
左心耳閉鎖術後の大出血、半年間が高リスク 高齢、女性、糖尿病、大出血既往、腎疾患が予測因子,"{'id': '2f0fae8738fbe54d470a3422d8f1dacf', 'name': '読売新聞', 'url': 'https://www.yomiuri.co.jp'}",https://www.yomiuri.co.jp/yomidr/article/20260407-GYTET00016/?catname=medical-tribune,2026-04-17T20:00:47Z
ホイットモア症例を発見、ザライ省の医療部門は多くの人々を監視,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/suc-khoe/phat-hien-ca-benh-whitmore-nganh-y-te-gia-lai-giam-sat-nhieu-nguoi-1694129.ldo,2026-04-30T04:24:18Z
働き盛り世代の循環器課題に対応、豊見城市とココロミルが沖縄実証を完了｜早期受診導線を検証：時事ドットコム,"{'id': 'a2bf2c6853ba5198f67232adc5795cad', 'name': '時事ドットコム', 'url': 'https://www.jiji.com'}",https://www.jiji.com/jc/article?k=000000124.000098284&g=prt,2026-04-30T03:45:00Z
出産を機に「統合失調症」が再発...それでも再び笑顔を取り戻せた理由,"{'id': '9cba712d09982ef6ca2f1661dd32b830', 'name': 'PHPオンライン', 'url': 'https://shuchi.php.co.jp'}",https://shuchi.php.co.jp/article/14127,2026-04-30T02:50:00Z
月経困難症治療薬である低用量ピルによって、長期間月経を止める意味,"{'id': 'c9053c5f9dc0f8ee02f2dbc4fc732fbd', 'name': 'fuyukilc.or.jp', 'url': 'https://www.fuyukilc.or.jp'}",https://www.fuyukilc.or.jp/column/%E6%9C%88%E7%B5%8C%E5%9B%B0%E9%9B%A3%E7%97%87%E6%B2%BB%E7%99%82%E8%96%AC%E3%81%A7%E3%81%82%E3%82%8B%E4%BD%8E%E7%94%A8%E9%87%8F%E3%83%94%E3%83%AB%E3%81%AB%E3%82%88%E3%81%A3%E3%81%A6%E3%80%81%E9%95%B7/,2026-04-30T02:32:20Z
あせも・肌あれを防ぐ低刺激ローション『水99％Super 薬用全身あせもシャワー』販売開始！,"{'id': '2ed3c93c9ae81d8641b276f55d44a65d', 'name': '共同通信PRワイヤー', 'url': 'https://kyodonewsprwire.jp'}",https://kyodonewsprwire.jp/release/202604298334,2026-04-30T02:00:00Z
【20代女子学生の生理痛および婦人科疾患に関する実態意識調査】約2人に1人が生理痛があるのに一度も婦人科に行ったことがないことが明らかに。,"{'id': '638ddfeefaf074bcadf05d9b5818d3f8', 'name': 'PR TIMES', 'url': 'https://prtimes.jp'}",https://prtimes.jp/main/html/rd/p/000000044.000073845.html,2026-04-30T01:00:02Z
認知症およびアルツハイマー病診断市場における競争ポジショニングの分析：技術規模とエコシステム戦略の観点から,"{'id': '9aaf64f16d35c78b5409c2ebc3db68d1', 'name': '宮崎日日新聞', 'url': 'https://www.the-miyanichi.co.jp'}",https://www.the-miyanichi.co.jp/pressrelease/dreamnews/738038.html,2026-04-30T00:00:00Z
｢脳トレ｣｢早口言葉｣よりもうんと効果的…専門医が｢認知症予防｣に勧める｢本当に脳にいいお手軽趣味｣【2026年3月BEST】,"{'id': '24cc5fd48aa14c9330dfb3cf014b590e', 'name': 'ライブドアニュース', 'url': 'https://news.livedoor.com'}",https://news.livedoor.com/article/detail/31132341/,2026-04-29T21:54:17Z
「うううっ…」衝撃の光景と高齢者のうめき声。介護現場が抱える「排泄介助」問題解決に挑んだ女性の10年,"{'id': '24cc5fd48aa14c9330dfb3cf014b590e', 'name': 'ライブドアニュース', 'url': 'https://news.livedoor.com'}",https://news.livedoor.com/article/detail/31136035/,2026-04-29T21:30:00Z
【質問募集】「手の痛み・こわばり」についての悩みや疑問を募集します！,"{'id': 'bf6462dfb6e598c835c7fc7f457a1a23', 'name': '日経Gooday', 'url': 'https://gooday.nikkei.co.jp'}",https://gooday.nikkei.co.jp/atcl/info/14/091100001/042500123/,2026-04-29T15:00:00Z
パンからサルモネラ菌を検出、60人以上が中毒,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/suc-khoe/phat-hien-vi-khuan-salmonella-trong-banh-mi-lam-hon-60-nguoi-ngo-doc-1693877.ldo,2026-04-29T10:47:58Z
小さな猫の噛み跡から、女性は敗血症性ショックで危篤状態になりかけた,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/suc-khoe/tu-vet-meo-can-nho-nguoi-phu-nu-suyt-nguy-kich-vi-soc-nhiem-khuan-1693758.ldo,2026-04-29T08:35:31Z
「健診は陰性だったのに…」出血も痔だと思った矢先、大腸がんステージ3が発覚。31歳女性が副作用よりつらかった「葛藤」,"{'id': '24cc5fd48aa14c9330dfb3cf014b590e', 'name': 'ライブドアニュース', 'url': 'https://news.livedoor.com'}",https://news.livedoor.com/article/detail/31129519/,2026-04-29T02:30:00Z
C」はなんでまずい？ その理由が意外と深かった｜「マイナビウーマン」,"{'id': 'f63858ae4467350c7c2d8bca3c3db925', 'name': 'マイナビウーマン', 'url': 'https://woman.mynavi.jp'}",https://woman.mynavi.jp/article/260429_12000673/,2026-04-29T02:10:48Z
医師46人が選んだ「処方されたい・処方されてもいい薬」ランキング 安全性の高さが評価された「アセトアミノフェン」、かぜのひき始めに用いられる「葛根湯」などが上位に,"{'id': '5618c7c5e7276baddc4cc4d2dd6b963d', 'name': 'ｄメニューニュース', 'url': 'https://topics.smt.docomo.ne.jp'}",https://topics.smt.docomo.ne.jp/article/j7p/life/j7p-168443?redirect=1,2026-04-29T02:00:00Z
うつ病治療の脳インプラント、FDAが臨床試験を承認。BCIがメンタルヘルス領域へ,"{'id': '3ba285105cf10dca9f15c3e14ae3ed7c', 'name': 'WIRED.jp', 'url': 'https://wired.jp'}",https://wired.jp/article/a-brain-implant-for-depression-is-about-to-be-tested-in-humans/,2026-04-28T23:00:00Z
【医師が教える】認知症になりやすい人が密かに抱えている「原因」の正体(ダイヤモンド・オンライン),"{'id': 'a2c087f9aacb4f3153724146798b17c6', 'name': 'Yahoo!ファイナンス', 'url': 'https://finance.yahoo.co.jp'}",https://finance.yahoo.co.jp/news/detail/d17309252f1f08b8f73e931f6353a8711b06ddbe,2026-04-28T21:21:00Z
ＡＤＨＤ、診断が遅れるほど学業成績不良 フィンランド・全国出生コホート研究,"{'id': '2f0fae8738fbe54d470a3422d8f1dacf', 'name': '読売新聞', 'url': 'https://www.yomiuri.co.jp'}",https://www.yomiuri.co.jp/yomidr/article/20260420-GYTET00013/,2026-04-28T20:00:00Z
“見える”だけで変わる暮らし 〜高齢者にやさしい整理収納がもたらした変化〜,"{'id': '97e0ca38cee23401a77a7514b90973f2', 'name': 'mbp-japan.com', 'url': 'https://mbp-japan.com'}",https://mbp-japan.com/kanagawa/comfy-living/column/5222081/,2026-04-28T15:53:02Z
「ゴールデンアワー」にコンダオで脳梗塞患者を救命,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/suc-khoe/cuu-song-benh-nhan-nhoi-mau-nao-ngay-tai-con-dao-trong-gio-vang-1693063.ldo,2026-04-28T08:31:44Z
小胞体における亜鉛とレドックスのクロストークを発見 〜亜鉛の制御破綻による疾患発症機構の理解に新たな視点〜,"{'id': 'd062e6bc8df476300bd722d34bd21d5e', 'name': '河北新報オンライン', 'url': 'https://kahoku.news'}",https://kahoku.news/release/dpr134071.html,2026-04-28T08:21:16Z
脳のヨボヨボ化を食い止めイキイキ暮らせる…和田秀樹「頭がはっきりして意欲的な人がしている定年後の活動」(プレジデントオンライン),"{'id': 'a2c087f9aacb4f3153724146798b17c6', 'name': 'Yahoo!ファイナンス', 'url': 'https://finance.yahoo.co.jp'}",https://finance.yahoo.co.jp/news/detail/a601593f313ce1888fa7433c5d9d5cb637cd0948,2026-04-28T07:16:00Z
小胞体における亜鉛とレドックスのクロストークを発見,"{'id': '88328c39e480fc2989d9d0d83e3bf83b', 'name': 'kyushu-u.ac.jp', 'url': 'https://www.kyushu-u.ac.jp'}",https://www.kyushu-u.ac.jp/ja/researches/view/1468/,2026-04-28T06:02:56Z
感染症例が急速に増加、ヴィンロン省は基礎レベルからの予防対策を強化,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/y-te/so-ca-benh-truyen-nhiem-tang-nhanh-vinh-long-siet-phong-chong-tu-co-so-1692806.ldo,2026-04-28T03:49:13Z
八戸市血圧測定キャンペーンを実施します！／八戸市,"{'id': '1f14733a666361227342fd64f0818ef3', 'name': 'city.hachinohe.aomori.jp', 'url': 'https://www.city.hachinohe.aomori.jp'}",https://www.city.hachinohe.aomori.jp/soshikikarasagasu/kenkozukurisuishinka/kenko_kenshin/1/25342.html,2026-04-28T01:33:26Z
トラウマ体験によるPTSDは「心のケガ」症状や治療法、私たちに必要な配慮,"{'id': '905b7eac3710972ac05c6d4821ec253d', 'name': '日本財団', 'url': 'https://www.nippon-foundation.or.jp'}",https://www.nippon-foundation.or.jp/journal/2026/121527/disability,2026-04-28T01:03:37Z
【2026年最新情報】糖尿病の薬はやめられる？結論：およそ30～50％は生活改善で減薬・中止が可能（※条件あり）,"{'id': '9aaf64f16d35c78b5409c2ebc3db68d1', 'name': '宮崎日日新聞', 'url': 'https://www.the-miyanichi.co.jp'}",https://www.the-miyanichi.co.jp/pressrelease/dreamnews/734642.html,2026-04-28T00:00:00Z
「糖尿病の人はリスクが2倍」「O型は早期発見率が高い」「遺伝の影響が大きい」 日本人が知っておくべき“膵臓がん”の新常識,"{'id': 'a2c087f9aacb4f3153724146798b17c6', 'name': 'Yahoo!ファイナンス', 'url': 'https://finance.yahoo.co.jp'}",https://finance.yahoo.co.jp/news/detail/0e67f5399124a24be8f9d79e875dde66e356eb8d,2026-04-27T23:30:00Z
【MYTREX】後頭下筋群に着目した第2世代ネックストレッチャー「RESET NECK」登場。動的牽引・EMS・温熱の3機能を搭載,"{'id': 'fc1d901545477a7d13a87634f3469310', 'name': 'Smart Watch Life', 'url': 'https://www.smartwatchlife.jp'}",https://www.smartwatchlife.jp/66653/,2026-04-27T23:01:17Z
脳を老化させる“新たな一因”特定、減らすと記憶力が回復 2025年夏にNature系列誌で研究掲載,"{'id': '5618c7c5e7276baddc4cc4d2dd6b963d', 'name': 'ｄメニューニュース', 'url': 'https://topics.smt.docomo.ne.jp'}",https://topics.smt.docomo.ne.jp/article/itmedia_news/trend/itmedia_news-20260427_031?redirect=1,2026-04-27T23:00:40Z
合併症も恐ろしい糖尿病 炭水化物、糖質の過剰摂取に注意 インスリン治療でも悲観的になる必要なし,"{'id': '40748afcc4de8275b12d20bbdb6947ae', 'name': 'デイリースポーツ', 'url': 'https://www.daily.co.jp'}",https://www.daily.co.jp/gossip/subculture/2026/04/28/0020293816.shtml,2026-04-27T23:00:00Z
UC Irvine、アルツハイマー病の記憶障害はドーパミン欠乏が原因と特定 ─ パーキンソン病薬レボドパで改善,"{'id': 'ff468c45dabf22c9fcb4de48a9c516f5', 'name': 'innovaTopia', 'url': 'https://innovatopia.jp'}",https://innovatopia.jp/healthcare/healthcare-news/99216/,2026-04-27T22:50:15Z
「切らないエイジングケア」が主流の美容医療。失敗しないためには、医師の丁寧な説明や第三者による取材記事がひとつのカギに,"{'id': '638ddfeefaf074bcadf05d9b5818d3f8', 'name': 'PR TIMES', 'url': 'https://prtimes.jp'}",https://prtimes.jp/main/html/rd/p/000000110.000057964.html,2026-04-27T16:00:02Z
「歯ぐきの腫れ」放置で糖尿病発症の可能性？ 歯周病と血糖値の意外な関係,"{'id': 'd5e298db374fed16aeb350bef9eba2cc', 'name': 'メディカルドック', 'url': 'https://medicaldoc.jp'}",https://medicaldoc.jp/news/news-202603n1049/,2026-04-27T10:04:10Z
日本肥満学会と日本ベーリンガーインゲルハイム、肥満症の研究と対策を通じた国民の健康増進のための産学連携に関する協定を締結：時事ドットコム,"{'id': 'a2bf2c6853ba5198f67232adc5795cad', 'name': '時事ドットコム', 'url': 'https://www.jiji.com'}",https://www.jiji.com/jc/article?k=000000412.000002981&g=prt,2026-04-27T07:46:00Z
LIPO＋D（マグリポプラスディー）」となって新発売：時事ドットコム,"{'id': 'a2bf2c6853ba5198f67232adc5795cad', 'name': '時事ドットコム', 'url': 'https://www.jiji.com'}",https://www.jiji.com/jc/article?k=000000047.000087502&g=prt,2026-04-27T07:16:00Z
日本肥満学会と日本ベーリンガーインゲルハイム、肥満症の研究と対策を通じた国民の健康増進のための産学連携に関する協定を締結,"{'id': '638ddfeefaf074bcadf05d9b5818d3f8', 'name': 'PR TIMES', 'url': 'https://prtimes.jp'}",https://prtimes.jp/main/html/rd/p/000000412.000002981.html,2026-04-27T07:00:01Z
片脚で靴下を履けますか？｜働く世代が知っておきたいロコモティブシンドロームのリアル 産業保健新聞｜ドクタートラスト運営,"{'id': '9448b365d479742d5ab478f55fc33945', 'name': '産業保健新聞', 'url': 'https://ailesplus.com'}",https://ailesplus.com/news/?p=61619,2026-04-27T06:45:00Z
日本初リポソームタイプの飲むマグネシウム「MG-LIPO（マグリポ）」が「MG-LIPO＋D（マグリポプラスディー）」となって新発売,"{'id': '027861a1fecc04bc648265c471100401', 'name': '産経ニュース', 'url': 'https://www.sankei.com'}",https://www.sankei.com/pressrelease/prtimes/T3MPRTY5JRJFZDU54DUYFWAF4I/,2026-04-27T06:19:47Z
日本初リポソームタイプの飲むマグネシウム「MG－LIPO（マグリポ）」が「MG－LIPO＋D（マグリポプラスディー）」となって新発売,"{'id': '638ddfeefaf074bcadf05d9b5818d3f8', 'name': 'PR TIMES', 'url': 'https://prtimes.jp'}",https://prtimes.jp/main/html/rd/p/000000047.000087502.html,2026-04-27T06:19:47Z
5月17日は世界高血圧デー。国際高血圧学会の啓発キャンペーン“May Measurement Month”に協賛,"{'id': '167b20451b3241b241e7a3389f1ff368', 'name': 'サンスポ', 'url': 'https://www.sanspo.com'}",https://www.sanspo.com/pressrelease/kyodo_prwire/WOE6G5FPWJOATMNKSWVWHGTF3Y/,2026-04-27T06:00:00Z
ダクラク省の小児患者が髄膜炎菌性髄膜炎で死亡,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/suc-khoe/mot-benh-nhi-o-dak-lak-tu-vong-vi-viem-nao-mo-cau-1692432.ldo,2026-04-27T05:15:29Z
高齢者の高血圧治療薬選択が死亡・心疾患のリスクに関連 情報・システム研究機構 統計数理研究所,"{'id': '5931df4753d79d64ec1c20dfdd48c747', 'name': '上毛新聞電子版', 'url': 'https://www.jomo-news.co.jp'}",https://www.jomo-news.co.jp/articles/-/923952,2026-04-27T03:00:00Z
高齢者の高血圧治療薬選択が死亡・心疾患のリスクに関連,"{'id': '9aaf64f16d35c78b5409c2ebc3db68d1', 'name': '宮崎日日新聞', 'url': 'https://www.the-miyanichi.co.jp'}",https://www.the-miyanichi.co.jp/pressrelease/prwire/732524.html,2026-04-27T03:00:00Z
多くの人が罹患している悪玉コレステロールを急上昇させる3つの「犯人」,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/suc-khoe/3-thu-pham-khien-cholesterol-xau-tang-vot-ma-nhieu-nguoi-mac-phai-1692357.ldo,2026-04-27T02:59:35Z
“強迫症”に苦しむ女性 小さな成功体験で得た「やらなくても、何も起きなかった」安心感,"{'id': '9cba712d09982ef6ca2f1661dd32b830', 'name': 'PHPオンライン', 'url': 'https://shuchi.php.co.jp'}",https://shuchi.php.co.jp/article/14126,2026-04-27T02:50:00Z
短時間でも高強度の運動で慢性疾患リスクは低下する｜ニュース,"{'id': 'cfc74c401ed52709028fd25b4d5103ea', 'name': '保健指導リソースガイド', 'url': 'https://tokuteikenshin-hokensidou.jp'}",https://tokuteikenshin-hokensidou.jp/news/2026/015709.php,2026-04-27T02:16:20Z
2026年は早めが鍵！インフルエンザ･ワクチン最新情報／知って安心！オーストラリアの薬事情⑦ - トピックス,"{'id': '4f99622eec1e1283973ad656131152ce', 'name': 'NICHIGO PRESS', 'url': 'https://nichigopress.jp'}",https://nichigopress.jp/topics-item/248823/,2026-04-26T23:00:49Z
"「猫も人も救いたい…」猫の死因トップ “腎臓病""の新たな治療薬 農水省へ承認申請「単に寿命を延ばすのではなく元気で長生きできるように」開発者が“徹夜”で急いだ理由とは","{'id': '97f1d3a56d5c7e6904b118af89f00b1a', 'name': 'au Webポータル', 'url': 'https://article.auone.jp'}",https://article.auone.jp/detail/1/2/2/333_2_r_20260427_1777237631338189,2026-04-26T21:12:54Z
「遺伝で離婚率はこんなに違う」2万人研究でわかった環境要因だけではない離婚の意外な要因(プレジデントオンライン),"{'id': 'a2c087f9aacb4f3153724146798b17c6', 'name': 'Yahoo!ファイナンス', 'url': 'https://finance.yahoo.co.jp'}",https://finance.yahoo.co.jp/news/detail/c92e23c83e573642f21f438c9c580e4fd9e3f72d,2026-04-26T07:15:00Z
いつの間にかメモをとることすらできなくなる…和田秀樹が強く勧める「認知症を遠ざける」指先の運動(プレジデントオンライン),"{'id': 'a2c087f9aacb4f3153724146798b17c6', 'name': 'Yahoo!ファイナンス', 'url': 'https://finance.yahoo.co.jp'}",https://finance.yahoo.co.jp/news/detail/e1ed177fae6c2b1f36ad27fdb78b1a7a45a41411,2026-04-26T07:15:00Z
【闘病】「大したことない」に絶望。『関節リウマチ』ではなく『シェーグレン症候群』の地獄,"{'id': 'd5e298db374fed16aeb350bef9eba2cc', 'name': 'メディカルドック', 'url': 'https://medicaldoc.jp'}",https://medicaldoc.jp/m/experiences/autoimmune-experiences/202603e0539/,2026-04-26T02:03:07Z
【闘病】『肺がん』告知で目の前が真っ白に… 「なぜこのタイミングで」,"{'id': '7d7c09d410a7ed615b930a663c8c40bc', 'name': 'Yahoo!ニュース', 'url': 'https://news.yahoo.co.jp'}",https://news.yahoo.co.jp/articles/f3b0d682cb238c856c6d7bad99f73081ce50560d,2026-04-26T02:01:34Z
保護者がカインホア省の保健所でワクチンを飲んだ際の不都合を訴える,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/suc-khoe/phu-huynh-phan-anh-bat-cap-khi-uong-vac-xin-tai-mot-tram-y-te-o-khanh-hoa-1691333.ldo,2026-04-26T01:40:33Z
木の枝が胸と腹部を貫通した患者を救う内視鏡手術,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/suc-khoe/phau-thuat-noi-soi-cuu-benh-nhan-bi-canh-go-dam-xuyen-nguc-va-bung-1691318.ldo,2026-04-26T01:17:32Z
「妊娠中のタイレノール、自閉症とは無関係」 デンマークの研究チームが150万人分析で安全性を再確認,"{'id': '86da86da56a5b1cdb67555df92f84551', 'name': '朝鮮日報', 'url': 'https://www.chosunonline.com'}",https://www.chosunonline.com/site/data/html_dir/2026/04/24/2026042480013.html,2026-04-25T22:00:00Z
認知症に「なりやすい人」と「なりにくい人」を分ける、「習慣」の決定的な違い,"{'id': '24cc5fd48aa14c9330dfb3cf014b590e', 'name': 'ライブドアニュース', 'url': 'https://news.livedoor.com'}",https://news.livedoor.com/article/detail/31101693/,2026-04-25T21:50:00Z
NYUが解明した「もう一つの脳」-アストロサイトネットワークが神経科学の常識を覆す,"{'id': 'ff468c45dabf22c9fcb4de48a9c516f5', 'name': 'innovaTopia', 'url': 'https://innovatopia.jp'}",https://innovatopia.jp/neurotrechnology/neurotrechnology-news/98643/,2026-04-25T21:45:00Z
HIV研究に新展開:Gladstone・UCSFがCRISPRで約2万のヒト遺伝子を一斉解析、潜伏HIV排除への足がかりに,"{'id': 'ff468c45dabf22c9fcb4de48a9c516f5', 'name': 'innovaTopia', 'url': 'https://innovatopia.jp'}",https://innovatopia.jp/biotechnology/bio-news/98504/,2026-04-25T02:39:58Z
回転寿司もベジファーストの時代に！野菜たっぷりがうれしい「くら寿司」の“食前のひと皿シリーズ”が話題 (1/1),"{'id': 'd12d6aa7a9dd3acbded8dbe106bd7b73', 'name': '女性セブンプラス', 'url': 'https://j7p.jp'}",https://j7p.jp/167750,2026-04-25T01:00:00Z
買っても買っても満たされない人が、見落としているたった1つのこと,"{'id': '24cc5fd48aa14c9330dfb3cf014b590e', 'name': 'ライブドアニュース', 'url': 'https://news.livedoor.com'}",https://news.livedoor.com/article/detail/31094538/,2026-04-24T21:35:00Z
若年性認知症に強く関連する危険因子が判明 喫煙、うつ病、糖尿病、低学歴が強く関連,"{'id': '2f0fae8738fbe54d470a3422d8f1dacf', 'name': '読売新聞', 'url': 'https://www.yomiuri.co.jp'}",https://www.yomiuri.co.jp/yomidr/article/20260420-GYTET00011/,2026-04-24T20:00:00Z
【闘病】冷たい缶ジュースから始まった恐怖。「死ぬかもしれない」14歳女子中学生を襲った『膠原病』,"{'id': 'd5e298db374fed16aeb350bef9eba2cc', 'name': 'メディカルドック', 'url': 'https://medicaldoc.jp'}",https://medicaldoc.jp/mdoc_medical/202603e0537/,2026-04-24T10:00:50Z
日本の経験を活かしてインドネシアの脳卒中医療を前進させる｜トピックス｜国立循環器病研究センター 病院,"{'id': 'f778d3989db55e0048376ac8ebf40e0e', 'name': 'ncvc.go.jp', 'url': 'https://www.ncvc.go.jp'}",https://www.ncvc.go.jp/hospital/topics/topics_37266/,2026-04-24T08:04:11Z
ミトコンドリアとメラノソームの接触がメラニン色素形成を制御 −メラニン色素形成を支える細胞内機構を解明−,"{'id': 'b71b75d55f9c79c2ad1baa8d2183b501', 'name': 't.u-tokyo.ac.jp', 'url': 'https://www.t.u-tokyo.ac.jp'}",https://www.t.u-tokyo.ac.jp/press/pr2026-04-24-001,2026-04-24T05:21:09Z
新しいナノ材料は、表面でのウイルス感染のリスクを軽減できる可能性があります,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/cong-nghe/vat-lieu-nano-moi-co-the-giam-nguy-co-lay-nhiem-virus-tren-be-mat-1690810.ldo,2026-04-24T05:00:00Z
敏感肌の神経活動のメカニズムの一因を5年の歳月かけて解明。新たな改善アプローチ「角層より深部のバリアケア技術」を確立,"{'id': '8121590cf60a436bf50d844b8d81b675', 'name': '南日本新聞', 'url': 'https://373news.com'}",https://373news.com/lifestyle/info/pr_times/detail/dxO348CjQ2x,2026-04-24T02:32:38Z
定期接種である「HPVワクチン」の接種率を世界水準へ引き上げるための啓発コンテンツ 教育現場配付プリント＆ムービー『予防接種の記憶』を世界予防接種週間に公開,"{'id': '638ddfeefaf074bcadf05d9b5818d3f8', 'name': 'PR TIMES', 'url': 'https://prtimes.jp'}",https://prtimes.jp/main/html/rd/p/000000003.000156941.html,2026-04-24T02:00:02Z
花王株式会社（Kao Beauty Brands）のストーリー,"{'id': '638ddfeefaf074bcadf05d9b5818d3f8', 'name': 'PR TIMES', 'url': 'https://prtimes.jp'}",https://prtimes.jp/story/detail/dxO348CjQ2x,2026-04-24T02:00:00Z
春の「炎症老化」で口内年齢が+20歳!? 歯科医が教える口内ケアと予防習慣とは,"{'id': '752736ff92550f6b823b8f13e6a50f9a', 'name': 'マイナビニュース', 'url': 'https://news.mynavi.jp'}",https://news.mynavi.jp/article/20260424-4381073/,2026-04-24T01:22:17Z
アルツハイマー病の脳免疫細胞に「血液がん」と同じ変異-既存の抗がん剤が治療薬になる日,"{'id': 'ff468c45dabf22c9fcb4de48a9c516f5', 'name': 'innovaTopia', 'url': 'https://innovatopia.jp'}",https://innovatopia.jp/biotechnology/bio-news/98234/,2026-04-24T00:05:31Z
"1日30分のウォーキングで記憶力はアップさせられる…科学的に証明された""脳と早歩き""の意外な効果","{'id': '76515aa455a6136fd124da3c363fef15', 'name': 'PRESIDENT Online（プレジデントオンライン）', 'url': 'https://president.jp'}",https://president.jp/articles/-/112153,2026-04-24T00:00:00Z
排尿時に糞便が出て、膀胱と鎖状結腸に尿漏れがあることが判明,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/suc-khoe/di-tieu-ra-phan-phat-hien-bi-ro-bang-quang-va-dai-trang-xich-ma-1690720.ldo,2026-04-23T23:48:46Z
《健康と食の専門家10人が回答》認知症を遠ざける食品習慣ランキング、1位は「青魚全般」と「ウォーキング」 “老人性うつ”にも注意を,"{'id': '5618c7c5e7276baddc4cc4d2dd6b963d', 'name': 'ｄメニューニュース', 'url': 'https://topics.smt.docomo.ne.jp'}",https://topics.smt.docomo.ne.jp/article/j7p/life/j7p-167602?redirect=1,2026-04-23T22:00:00Z
【医師が教える】認知症になりやすい人の脳で静かに進む「異変」の正体(ダイヤモンド・オンライン),"{'id': 'a2c087f9aacb4f3153724146798b17c6', 'name': 'Yahoo!ファイナンス', 'url': 'https://finance.yahoo.co.jp'}",https://finance.yahoo.co.jp/news/detail/dfcd21024fab92e0a2a1e8e98679c7efee79a7f1,2026-04-23T21:27:00Z
手足口病の子供は学校を休む必要がありますか?,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/suc-khoe/tre-mac-benh-tay-chan-mieng-co-can-nghi-hoc-khong-1690528.ldo,2026-04-23T11:28:19Z
孫宇陽さんを筆頭著者とする論文が、2025年6月17日に国際学術誌 Viruses に掲載されました。,"{'id': '53d5dcba189474c71ef765d02532d6f1', 'name': 'med.niigata-u.ac.jp', 'url': 'https://www.med.niigata-u.ac.jp'}",https://www.med.niigata-u.ac.jp/pub/2026/04/23/%E5%AD%AB%E5%AE%87%E9%99%BD%E3%81%95%E3%82%93%E3%82%92%E7%AD%86%E9%A0%AD%E8%91%97%E8%80%85%E3%81%A8%E3%81%99%E3%82%8B%E8%AB%96%E6%96%87%E3%81%8C%E3%80%812025%E5%B9%B46%E6%9C%8817%E6%97%A5%E3%81%AB/,2026-04-23T07:55:16Z
【訂正とお詫び】＜歯のホワイトニングと知覚過敏に関する実態調査＞に関するプレスリリースについて,"{'id': '638ddfeefaf074bcadf05d9b5818d3f8', 'name': 'PR TIMES', 'url': 'https://prtimes.jp'}",https://prtimes.jp/main/html/rd/p/000000104.000031922.html,2026-04-23T07:00:01Z
アース製薬、「お口の炎症老化」に関する調査を実施 春の肌不調の一因となる“炎症老化”は、実は「お口」でも起きている！？ ストレスや生活リズムの乱れが重なる春先は要注意！,"{'id': 'ab8dedbe9b91ef4f47811759c02af2fe', 'name': '水戸経済新聞', 'url': 'https://mito.keizai.biz'}",https://mito.keizai.biz/release/568485/,2026-04-23T06:34:24Z
アルツハイマーはもの忘れだけでない ～ミス増えたら認知症〝手前〟かも～,"{'id': '4f2824b7b3d73f5b87129a0bab086cc7', 'name': 'dm-net.co.jp', 'url': 'https://dm-net.co.jp'}",https://dm-net.co.jp/calendar/2026/041947.php,2026-04-23T02:42:30Z
